gene1	gene2	raw_edge_score
10449	49	0.10810130527804748
10449	23205	0.29437003869159056
10449	81616	-0.1853200445192657
10449	80221	0.02862557278409651
10449	197322	0.37646246367382874
10449	2180	0.1233892749357355
10449	2181	-0.42503866933402273
10449	2182	0.46667599681687244
10449	51703	-0.06187893602292127
10449	23305	0.06503674379446396
10449	116285	-0.13301734133606197
10449	123876	0.13978744834774587
10449	348158	0.20492246324891153
10449	6296	0.13208725718819186
10449	54988	0.2778518232317634
10449	84532	-0.09986864251279334
10449	55902	0.2534747079946098
10449	79611	0.09293969691618022
10449	58	0.019301215570786748
10449	59	0.41394648723365185
10449	345651	-0.09397018782905146
10449	60	0.11458988636079853
10449	70	0.23174263537323458
10449	71	0.17428184176284767
10449	72	0.35683226826609904
10449	86	-0.2289909936628781
10449	51412	0.16836893694959842
10449	10881	1.62126048119587e-14
10449	10880	0.5153162294705804
10449	81569	-0.10659247593155388
10449	284382	-0.021373448708292758
31	32	0.009364436389159908
31	80724	0.27387020640345716
31	84129	-0.1450203609429918
31	27034	0.1752313457073345
31	28976	-0.14996605790777293
31	33	0.14662287672348454
31	34	0.2649759412506169
31	36	0.31064958087428607
31	35	0.022291869774928877
31	37	0.11454390356469685
31	176	-0.22238637781812978
31	9744	-0.21850369719038878
31	23527	0.015669923123932478
31	116983	-0.07943165502456946
31	38	0.19033804574832122
31	39	0.04818688207210127
31	64746	-0.11033537109541396
31	79777	0.04167789100831682
31	91452	0.2136957568540844
31	84320	-0.11977782647432789
31	414149	-0.22451265493489836
31	40	0.006223141128972209
31	41	0.054181753418930396
31	9311	-0.11016413628094013
31	55515	-0.17825437864866833
31	390110	0.05418423325601851
31	84680	-0.2125361508951266
31	65057	-0.16832212919536185
31	59272	0.012470460884552217
31	125981	0.09785842675888483
31	340485	0.19819368439898297
31	55331	0.01984090251218945
31	1636	-0.10920978834347278
31	43	-0.13472189812392601
31	22985	-0.10817952613715485
31	47	0.5748569905152917
31	130013	0.12412132944342473
31	57001	-0.045279748480472344
31	48	0.015154115911281903
31	50	0.13285980873932662
31	26027	-0.1501782906241695
31	134526	-0.06812322351370398
31	55856	0.09755215695773722
31	641371	0.1964229374383192
31	10965	0.2401669143640867
31	122970	0.3022290956246106
31	641372	0.2374819130107043
31	11332	-0.0894142340946507
31	10005	-0.18742471429757723
31	23597	-0.18490235297453805
31	51	0.1860982111257487
31	8309	0.2369945914464802
31	8310	0.1474950081813865
31	55289	-0.18492423689689882
31	52	-0.18083780911482836
31	53	-0.04995295205736483
31	54	0.10249427497934031
31	51205	0.04498512810894688
31	92370	0.09343034099034286
31	55	0.0698069209455416
31	93650	-0.11353655747124394
31	84519	-0.013486217320324024
31	93953	-0.0300981710796347
31	56	-0.0597509150603185
31	49	-0.34562924033931597
31	23205	-0.05076584302407668
31	81616	-0.1307770507961851
31	80221	0.17665767105301053
31	197322	-0.0138302008836339
31	2180	0.002082886853090443
31	2181	0.32258154337030337
31	2182	-0.15208649461446835
31	51703	-0.15953830843845151
31	23305	-0.2541498489747241
31	116285	0.27527307193745504
31	123876	-0.004880566756619561
31	348158	0.022690435105384883
31	6296	0.11971490612633955
31	54988	-0.0670133150392214
31	84532	-0.01804661023705686
31	55902	0.1545271073753793
31	79611	0.32377542137099335
31	58	-0.15725700774876405
31	59	-0.06108571867480761
31	345651	-0.06376171996251129
31	60	-0.3044971223823997
31	70	-0.23039066667594094
31	71	-0.04348191010330099
31	72	-0.08330401364506902
31	86	-0.05025069407749276
31	51412	0.012090758226898424
31	10881	-2.1899256503640633e-15
31	10880	0.032049374296981355
31	81569	0.11520313111447067
31	284382	-0.0853524323803377
32	80724	0.09266296922508183
32	84129	0.35175815648970776
32	27034	0.1479622347046698
32	28976	-0.22953159420004568
32	33	0.08398463668777434
32	34	0.01055148092582905
32	36	0.25117491482410415
32	35	0.27824536418823304
32	37	0.19247790145272062
32	176	0.09198703386234228
32	9744	0.20766818040879803
32	23527	0.22075676025516508
32	116983	-0.057439889573992826
32	38	-0.02478410201231767
32	39	-0.21088851581895748
32	64746	-0.03318523552057047
32	79777	0.2643079032980878
32	91452	0.04051729045465771
32	84320	-0.16179111501748886
32	414149	-0.1419972975417691
32	40	0.011819080992219332
32	41	0.023956896730173826
32	9311	-0.10577151663434967
32	55515	-0.02300303358172866
32	390110	0.11126142681190106
32	84680	0.25822674536611223
32	65057	-0.08779002019367298
32	59272	-0.13960370201836528
32	125981	0.12872112919130518
32	340485	0.23247667647664969
32	55331	0.07940843994966522
32	1636	0.1635273198357411
32	43	0.004346066767630226
32	22985	0.09714700000763843
32	47	-0.09206504784071863
32	130013	0.15552532366338365
32	57001	-0.08650920216557977
32	48	0.1615969254070231
32	50	-0.07661826309552916
32	26027	-0.09188148575757721
32	134526	-0.07708278722350885
32	55856	-0.5167164163910021
32	641371	0.16447987670846828
32	10965	0.11745002905260142
32	122970	-0.024986361354251835
32	641372	-0.0610146417509095
32	11332	-0.21888662634226422
32	10005	-0.19550044757880822
32	23597	-0.10023437255746478
32	51	-0.16163926429084066
32	8309	0.06909742613187671
32	8310	0.11483721016859338
32	55289	-0.05938448430233083
32	52	-0.3798815951017833
32	53	-0.2794026213218972
32	54	-0.17908986607993788
32	51205	0.12250586964185849
32	92370	-0.020463818139844003
32	55	-0.0929118652602818
32	93650	0.2555512856334819
32	84519	0.1568425359913963
32	93953	0.20429201704245323
32	56	-0.2381171710362048
32	49	0.06306301165001545
32	23205	0.021101352410346656
32	81616	0.09752307760887471
32	80221	0.15197829649804018
32	197322	0.05888161901154691
32	2180	0.0240811406063994
32	2181	-0.0679671094937898
32	2182	0.15933771082635675
32	51703	0.11943963073541486
32	23305	-0.006738476590652444
32	116285	0.1065392136365502
32	123876	-0.1153665109004117
32	348158	-0.15015058380565313
32	6296	0.12645960267672568
32	54988	0.38104222949681654
32	84532	0.0903193313089822
32	55902	0.07711080495843255
32	79611	0.17122084592961168
32	58	-0.1422353255192053
32	59	0.2650924780132159
32	345651	0.021855629601368814
32	60	-0.13568658195082844
32	70	0.086266980317556
32	71	-0.21626107559695426
32	72	0.18988692743585336
32	86	-0.3787722328342877
32	51412	0.034127369556086876
32	10881	2.4697004747054202e-15
32	10880	0.1266504273715385
32	81569	-0.33457013880282693
32	284382	-0.12448181425130671
80724	84129	0.20999636767722415
80724	27034	0.27802923490413617
80724	28976	-0.09088546021293553
80724	33	0.11209741941643316
80724	34	0.16240535615917223
80724	36	0.42890314790811823
80724	35	0.2616280995405588
80724	37	0.3335492177266855
80724	176	0.049814576901870855
80724	9744	0.011000537146252883
80724	23527	-0.28056070698153884
80724	116983	0.09511061744728236
80724	38	0.39310545601949
80724	39	-0.26193994753631233
80724	64746	-0.2463654654023104
80724	79777	0.42131443912139394
80724	91452	-0.1260979852193346
80724	84320	0.04308332866336439
80724	414149	-0.17069326152709768
80724	40	0.09068288347660126
80724	41	0.146360827170959
80724	9311	-0.09630216439823602
80724	55515	-0.07909493590143438
80724	390110	0.23986718251917627
80724	84680	0.24630010474859534
80724	65057	0.12347890182513663
80724	59272	-0.058261299544693224
80724	125981	0.16485660706318087
80724	340485	-0.0625191204921465
80724	55331	-0.34291428915794037
80724	1636	-0.07463343153912019
80724	43	-0.044390907469802204
80724	22985	0.03993169829887202
80724	47	0.26157145207890803
80724	130013	0.16324872855076597
80724	57001	-0.07382407374654923
80724	48	0.054913346804895
80724	50	0.267799742858212
80724	26027	-0.11604351524035025
80724	134526	-0.016797557314845873
80724	55856	-0.05088950178295193
80724	641371	0.44257810201910897
80724	10965	0.5015867018031258
80724	122970	0.31753359546188736
80724	641372	0.2523295218283812
80724	11332	-0.026754533020957975
80724	10005	0.25645629961822025
80724	23597	-0.21155248474433386
80724	51	-0.04703407908035459
80724	8309	0.06931481479329676
80724	8310	0.36150965506219085
80724	55289	0.05542634057597763
80724	52	-0.3042319210779796
80724	53	-0.0775404723045064
80724	54	0.08756842328746998
80724	51205	0.3806919121940441
80724	92370	0.028356881195176698
80724	55	0.0741847311051736
80724	93650	-0.12566840683273722
80724	84519	0.15059532118666666
80724	93953	0.09783659476478984
80724	56	0.0032533431947367225
80724	49	0.011731837784355614
80724	23205	0.15856385347714197
80724	81616	-0.06015127960965296
80724	80221	0.32448082333987793
80724	197322	0.34925411539496753
80724	2180	0.05646915199413112
80724	2181	-0.11149657324132417
80724	2182	-0.02936619261038842
80724	51703	-0.08435775568038811
80724	23305	-0.1298445651265639
80724	116285	0.37435978638718626
80724	123876	-0.004799432889884655
80724	348158	0.11473266877917168
80724	6296	0.27024983010513803
80724	54988	0.3799079518885152
80724	84532	0.21140518734709696
80724	55902	0.12346052304091788
80724	79611	0.18099586012164942
80724	58	-0.13342158294337203
80724	59	0.34758191669265354
80724	345651	-0.2704635644621707
80724	60	0.02438079389804612
80724	70	0.1634084312393237
80724	71	-0.06155731936599225
80724	72	0.05562514598936003
80724	86	-0.30097126433795485
80724	51412	0.023453886117274544
80724	10881	1.794445807779312e-15
80724	10880	0.23114880499227666
80724	81569	-0.02821850413282325
80724	284382	-0.13432681758412332
84129	27034	0.0805278737604169
84129	28976	0.07861712226851084
84129	33	0.1459103887469521
84129	34	-0.029425903938140686
84129	36	0.14713920382085863
84129	35	0.2973300430244465
84129	37	0.3394394997801876
84129	176	0.05837862015051015
84129	9744	0.1502617172199344
84129	23527	0.08419631240500512
84129	116983	0.16845202516649402
84129	38	-0.03738950944187326
84129	39	-0.03926440185508785
84129	64746	-0.16412440595046304
84129	79777	0.36467563795907765
84129	91452	-0.10384718453147121
84129	84320	0.11435467276569264
84129	414149	-0.09058901508456126
84129	40	0.20138660798639302
84129	41	0.10656944565154786
84129	9311	0.039794361609679155
84129	55515	0.26982817891181615
84129	390110	0.2279543128173755
84129	84680	0.4907679594987119
84129	65057	0.01733052338761775
84129	59272	-0.11818304764883497
84129	125981	0.09696067457208701
84129	340485	-0.061000747299425825
84129	55331	-0.020193399969555867
84129	1636	0.03984146727352139
84129	43	-0.09729524571647298
84129	22985	0.3098318571066343
84129	47	-0.15174344918932695
84129	130013	0.27964810817250507
84129	57001	-0.026879368558263915
84129	48	0.19083556087392245
84129	50	-0.05809168383455636
84129	26027	0.09157311566303054
84129	134526	0.2298086714590448
84129	55856	-0.25342709642124533
84129	641371	0.15054826677045155
84129	10965	0.10563948254129094
84129	122970	-0.002647550629648804
84129	641372	-0.034687985709972544
84129	11332	-0.11500338734900305
84129	10005	0.1284393201131286
84129	23597	-0.049686690030577546
84129	51	-0.35105023124111545
84129	8309	0.0464954721138598
84129	8310	0.05728126213883924
84129	55289	0.07180400622085639
84129	52	-0.12382682437905387
84129	53	-0.19744156645133779
84129	54	-0.15261750635157978
84129	51205	0.31164301952012824
84129	92370	0.2319515716830163
84129	55	0.024525377341175054
84129	93650	0.23491368850983385
84129	84519	0.19678563870521232
84129	93953	0.36716670810576124
84129	56	-0.05797967477291972
84129	49	0.14744491375535423
84129	23205	0.023368849198952227
84129	81616	0.044170201057449815
84129	80221	0.022779269506451847
84129	197322	0.16765858548576124
84129	2180	-0.012020785806506657
84129	2181	-0.2347113088316983
84129	2182	0.22717127214326827
84129	51703	0.13230050375668895
84129	23305	-0.024861086818303603
84129	116285	0.09354971159913171
84129	123876	0.19827136955357788
84129	348158	0.15364224084065828
84129	6296	0.17451785980270126
84129	54988	0.4112688050614849
84129	84532	0.22539139480901407
84129	55902	-0.0769726854673084
84129	79611	0.0863715030866247
84129	58	-0.03925389705447686
84129	59	0.3342678937263842
84129	345651	-0.07431836408120358
84129	60	0.016236881399380048
84129	70	0.0848921718316768
84129	71	0.03130213718911766
84129	72	0.1805747030489001
84129	86	-0.24523493860533493
84129	51412	0.030638833973599542
84129	10881	9.29469263719365e-15
84129	10880	0.24434131278225527
84129	81569	-0.11908029105226808
84129	284382	-0.13661226173554655
27034	28976	-0.21159228108490594
27034	33	0.2221029730337166
27034	34	0.03317443196387969
27034	36	0.18518095286256983
27034	35	0.01802662697426102
27034	37	0.15748214981113834
27034	176	-0.12728560933910968
27034	9744	0.18673117524999788
27034	23527	-0.08839652309976309
27034	116983	0.0456584973198666
27034	38	0.31914742952152614
27034	39	-0.13277547870641382
27034	64746	-0.1592862519456944
27034	79777	0.04892758916677894
27034	91452	-0.09580041771134536
27034	84320	-0.01927788206111619
27034	414149	-0.0019052745196372618
27034	40	0.04940794437875931
27034	41	-0.12767294852232905
27034	9311	-0.058562174402021744
27034	55515	0.04173795136941753
27034	390110	-0.03953156628572607
27034	84680	0.18603362826594963
27034	65057	-0.03853116008827318
27034	59272	0.024882052582438995
27034	125981	0.14451372939461624
27034	340485	0.08736232824686248
27034	55331	-0.01783559632278815
27034	1636	-0.13343954561804394
27034	43	0.1203681482726196
27034	22985	0.11036539605183143
27034	47	0.17404850583825401
27034	130013	-0.01824007278291438
27034	57001	0.30164712096125945
27034	48	-0.003637134394465856
27034	50	-0.09301954529011325
27034	26027	-0.35656666117537306
27034	134526	0.041703445688994624
27034	55856	-0.1860611676711488
27034	641371	0.1373583160155057
27034	10965	0.14710017362559474
27034	122970	0.15361691147259837
27034	641372	0.2173170624814627
27034	11332	-0.1165627877631213
27034	10005	-0.12426176410865993
27034	23597	0.07386893379667109
27034	51	-0.07302047311299224
27034	8309	0.13213640711930705
27034	8310	0.19387659362490026
27034	55289	-0.000875983558401139
27034	52	-0.11092815366492254
27034	53	-0.25865057145417414
27034	54	-0.039186618884572394
27034	51205	0.2315157336606738
27034	92370	0.07071374285001061
27034	55	0.10309913114621204
27034	93650	0.015446282329967864
27034	84519	-0.03515866819391155
27034	93953	0.29345211840100444
27034	56	-0.026939655471582
27034	49	-0.26319546662425286
27034	23205	0.11620724790453092
27034	81616	0.16215290001372942
27034	80221	0.04074169299621743
27034	197322	0.18391888639407106
27034	2180	0.17315708424854334
27034	2181	0.04734877921211384
27034	2182	-0.08770521814183047
27034	51703	0.24456219195281342
27034	23305	-0.49010186251814425
27034	116285	0.21964217190975754
27034	123876	0.07049939880083966
27034	348158	0.09145818508691031
27034	6296	0.20921288784003933
27034	54988	0.28189829051240717
27034	84532	0.10529428455700182
27034	55902	-0.023680238612017408
27034	79611	0.02023858285832189
27034	58	-0.08275799613186795
27034	59	0.1476410305955433
27034	345651	-0.25017659492111755
27034	60	-0.060984756252106025
27034	70	-0.019105811275379622
27034	71	-0.20019354908841738
27034	72	-0.04562064791046228
27034	86	-0.14156301983185288
27034	51412	-0.08418195098089938
27034	10881	1.0266571416384242e-14
27034	10880	-0.03122112061903349
27034	81569	0.036902761576366815
27034	284382	-0.004553428881083319
28976	33	-0.16440581718749533
28976	34	-0.023534945738001075
28976	36	-0.4450769327815514
28976	35	0.10174329398456726
28976	37	0.07054221826748983
28976	176	0.027677526368344356
28976	9744	0.0781680465558293
28976	23527	-0.1589209216798499
28976	116983	0.07974851305835531
28976	38	-0.10870690523480077
28976	39	0.2328460341031517
28976	64746	-0.195436540875017
28976	79777	-0.03115896550623961
28976	91452	-0.07271907000669228
28976	84320	0.14642389134326864
28976	414149	0.4176468083126525
28976	40	-0.14422343386695466
28976	41	0.17193810587358
28976	9311	0.07105941953419001
28976	55515	0.1527901873742934
28976	390110	-0.14137384068327763
28976	84680	0.06726180561316916
28976	65057	0.19082364032780358
28976	59272	-0.07204446979324365
28976	125981	-0.13743179289120097
28976	340485	-0.5493134061387652
28976	55331	0.0529189287984756
28976	1636	0.065478498821813
28976	43	0.044273971118190654
28976	22985	0.08079509678275228
28976	47	-0.04374684641178217
28976	130013	-0.1514924975736834
28976	57001	0.03363468686989507
28976	48	-0.15323410445172064
28976	50	0.12766331077487236
28976	26027	0.31863496053025364
28976	134526	-0.11800697300390195
28976	55856	0.20021935029116303
28976	641371	-0.03003905352094429
28976	10965	-0.10385831441331696
28976	122970	-0.2169445053003362
28976	641372	-0.21817024524361886
28976	11332	0.23312463917876977
28976	10005	0.1173029216803577
28976	23597	0.10006409923879739
28976	51	-0.2256109479786516
28976	8309	-0.23187077687817712
28976	8310	-0.04256852381757162
28976	55289	0.022650611263060318
28976	52	0.2850006360636251
28976	53	0.1420285752185578
28976	54	0.09068220798333061
28976	51205	-0.15418007406665915
28976	92370	0.04873760277402148
28976	55	-0.03207242434468745
28976	93650	-0.003603010646474837
28976	84519	0.17432836662275505
28976	93953	-0.07936461982985435
28976	56	0.3524129227071519
28976	49	0.1006228331810702
28976	23205	-0.03220035139217889
28976	81616	-0.1340277717287518
28976	80221	-0.18490365128229808
28976	197322	0.09445651952271358
28976	2180	-0.09746264238774863
28976	2181	-0.04722164311590664
28976	2182	-0.12347594625955327
28976	51703	0.10877376198957353
28976	23305	0.1775083131942174
28976	116285	-0.3698488244724789
28976	123876	-0.15202727267172192
28976	348158	-0.1898598671045447
28976	6296	-0.11500814587152478
28976	54988	-0.25315670382492755
28976	84532	-0.06035426540097548
28976	55902	-0.09656235616099916
28976	79611	-0.2980352939894636
28976	58	0.20866748988053116
28976	59	-0.16629990876692513
28976	345651	0.0558038919754145
28976	60	0.11442413883593114
28976	70	0.014016087772572277
28976	71	0.31596948257492713
28976	72	-0.0108442996979086
28976	86	0.5220866006180505
28976	51412	0.1195087482882659
28976	10881	-3.0299036269975575e-15
28976	10880	-0.1485545937017206
28976	81569	0.2942145068915748
28976	284382	-0.0169543891857238
33	34	0.16216338919056336
33	36	-0.2148414047709156
33	35	-0.024144893177833943
33	37	0.13618318731803777
33	176	0.12310724404432147
33	9744	0.23415835999414508
33	23527	-0.015581249389870898
33	116983	0.03473361780872171
33	38	0.04272926396268331
33	39	-0.015918260247165902
33	64746	-0.12659314086529702
33	79777	-0.08538525840010935
33	91452	-0.1296533211435759
33	84320	-0.16013226571159472
33	414149	-0.020533406563666784
33	40	-0.08858396519975756
33	41	-0.2810533544077417
33	9311	-0.25816331326686737
33	55515	0.05538673806607486
33	390110	0.27741951208867566
33	84680	0.276187766179558
33	65057	-0.013030843927952734
33	59272	0.5006020703606344
33	125981	0.14541570269772278
33	340485	-0.17808278457346707
33	55331	-0.1308178099842022
33	1636	-0.10252004404668888
33	43	0.31554833299117313
33	22985	-0.0909890031090011
33	47	0.09708703608501933
33	130013	-0.10089706592583167
33	57001	0.27275457990321544
33	48	0.31478679122641573
33	50	0.07385768042952741
33	26027	0.03487118850068249
33	134526	0.14310256670866686
33	55856	-0.0720130226067401
33	641371	0.06813536033891433
33	10965	0.09817508572424101
33	122970	-0.2009349717627985
33	641372	-0.0703409514419933
33	11332	-0.19774170016052867
33	10005	0.08028291225793663
33	23597	0.3539274304102051
33	51	0.06813794141700207
33	8309	0.12106574758171662
33	8310	-0.04646943306938644
33	55289	0.09276092536402741
33	52	-0.17700736379796095
33	53	-0.09858777546850338
33	54	-0.11601551224591106
33	51205	0.0816287707298542
33	92370	0.1310627344494131
33	55	0.2942018793150144
33	93650	0.03014000286551416
33	84519	-0.11400337907175759
33	93953	0.10970591005828365
33	56	-0.057470869430025516
33	49	0.09678791220511168
33	23205	0.2764044570764196
33	81616	0.0853168376875445
33	80221	0.07119673845855266
33	197322	0.1637494797206711
33	2180	0.36199097893055426
33	2181	-0.01734983884681622
33	2182	0.40077205288937656
33	51703	0.40069584441410394
33	23305	-0.03145606367957778
33	116285	0.28869842081826175
33	123876	0.3013230117147571
33	348158	0.3390714151484729
33	6296	0.43564348744162096
33	54988	0.28179268414090797
33	84532	-0.1363763417540711
33	55902	0.341192276780589
33	79611	0.31036062227355143
33	58	-0.06690756764087824
33	59	0.3600519480044808
33	345651	0.210232285541502
33	60	0.2763325484893299
33	70	0.2334444447850302
33	71	-0.04725050600671709
33	72	0.3071931497826563
33	86	-0.23264803329002026
33	51412	-0.2042914832111304
33	10881	-3.067578408551773e-16
33	10880	0.2738726229167914
33	81569	-0.07298635517808827
33	284382	-0.14992119056478964
34	36	0.13585718756863405
34	35	-0.16531564594435186
34	37	0.1466473357940151
34	176	-0.1010399524503837
34	9744	-0.206414893466273
34	23527	0.16489266872888936
34	116983	-0.34657811204661765
34	38	0.23955418108768137
34	39	-0.05017868710474788
34	64746	-0.013592238872556964
34	79777	-0.18811567852187397
34	91452	0.08929269082251218
34	84320	-0.3824523958575793
34	414149	-0.0669701133064165
34	40	-0.06311834589568695
34	41	-0.17721010968123924
34	9311	-0.20129960037460742
34	55515	-0.07173154488056316
34	390110	0.2013410315630091
34	84680	-0.10430333119383098
34	65057	-0.17852800983431422
34	59272	0.2573496750415695
34	125981	0.12370680481868493
34	340485	0.1038464527022566
34	55331	-0.020829653289856295
34	1636	-0.13195949571498292
34	43	-0.00040568864170457183
34	22985	-0.05824795124239415
34	47	0.024844498450756883
34	130013	0.03478076170283646
34	57001	0.20975152789796148
34	48	0.18332455045449095
34	50	0.16275952978836056
34	26027	0.025348312759663462
34	134526	-0.10955254758959188
34	55856	0.0838819329705264
34	641371	0.017395717020204544
34	10965	-0.028759579249974736
34	122970	-0.19779795313312948
34	641372	0.12416914836944488
34	11332	-0.3220636349926669
34	10005	-0.08661702166976606
34	23597	0.011049272874432501
34	51	0.09306160254449418
34	8309	0.1793789586393587
34	8310	-0.1628788494130379
34	55289	-0.10077854963121935
34	52	0.017549240593234434
34	53	-0.2382791705698016
34	54	-0.1364651608569199
34	51205	0.012583401302831249
34	92370	0.10875223601442453
34	55	0.1753073776538573
34	93650	0.003397580928484319
34	84519	-0.10467948895986844
34	93953	0.03954502267889932
34	56	0.07369285575923783
34	49	0.04989445296253204
34	23205	0.059400802436822456
34	81616	-0.0965889371804542
34	80221	0.09578728547433789
34	197322	-0.02742251685453384
34	2180	0.11028045247286755
34	2181	0.050861069915052744
34	2182	0.11697150259655904
34	51703	0.22237679020728013
34	23305	0.11000297695222752
34	116285	0.2584482341657432
34	123876	-0.05044493025933898
34	348158	0.04121632128691528
34	6296	0.28282844377431376
34	54988	-0.06513156534687967
34	84532	0.0424114581703626
34	55902	0.25250408051480444
34	79611	0.20726886580190584
34	58	-0.24487461258334584
34	59	-0.14628373952293555
34	345651	-0.020298733024656644
34	60	-0.17418209730187592
34	70	-0.05535362136495023
34	71	-0.37245488771809193
34	72	-0.15339892026197352
34	86	-0.17634014325815164
34	51412	0.27105636816507506
34	10881	-2.76592004565176e-15
34	10880	0.16411234085368664
34	81569	-0.05202669649249065
34	284382	-0.12392676317962381
36	35	0.1646622887375431
36	37	0.05203739290916304
36	176	-0.16010510213242582
36	9744	-0.202324770993641
36	23527	0.07351282840725601
36	116983	-0.08060901908765408
36	38	0.21062331597628675
36	39	-0.29912794413121024
36	64746	0.03783294581880481
36	79777	0.3875150544078964
36	91452	0.06768239603016782
36	84320	-0.034864758372677614
36	414149	-0.3597006875732323
36	40	0.15486715606177778
36	41	0.14902555724948569
36	9311	0.07954057634084938
36	55515	-0.07141157369605565
36	390110	-0.07800802136595554
36	84680	-0.045866307696819215
36	65057	-0.282491727831953
36	59272	-0.4832335838261538
36	125981	0.04420236065836732
36	340485	0.511338479406229
36	55331	-0.15265345585239348
36	1636	0.09673672482508544
36	43	-0.32475199850030373
36	22985	0.22318225415356904
36	47	0.13916564601379172
36	130013	0.4553307738207769
36	57001	-0.283690544190302
36	48	-0.08988346098734887
