gene1	gene2	z_score
32	55331	-0.045550550199299406
32	1636	0.038598507040161864
32	43	-0.12062768262968934
32	22985	-0.027789214018616296
32	47	-0.21706941620614345
32	130013	0.0305817560593752
32	57001	-0.21149992821345423
32	48	0.03658936230437533
32	50	-0.20168672613941918
32	26027	-0.21690503374644482
32	134526	-0.20204260649282246
32	55856	-0.6416798783223914
32	641371	0.03948480962285621
32	10965	-0.00753567543549076
32	122970	-0.14989985479828144
32	641372	-0.18598463200096757
32	11332	-0.3438570261326169
32	10005	-0.3205337054187468
32	23597	-0.22522669986024013
32	51	-0.28659339981749493
32	8309	-0.05588982199432531
32	8310	-0.01010144613588658
32	55289	-0.18433944459871032
32	52	-0.5048465949749288
32	53	-0.40437923591054087
32	54	-0.3040352498185118
32	51205	-0.0024712954048158597
32	92370	-0.14543277878250024
32	55	-0.21797504326803685
32	93650	0.1305731779674576
32	84519	0.031874116393386595
32	93953	0.07934836554997356
32	56	-0.3630891641152364
32	49	-0.061935676399330064
32	23205	-0.10395100790434927
32	81616	-0.02740621313826487
32	80221	0.026994214415447512
32	197322	-0.06615466494756737
32	2180	-0.10088652541469777
32	2181	-0.19288798207439095
32	2182	0.0343429599595841
32	51703	-0.005548618905222083
32	23305	-0.13167867124231505
32	116285	-0.018461602476461017
32	123876	-0.24036150186382838
32	348158	-0.27517383327902334
32	6296	0.0014346020331887782
32	341392	-0.2725641155735151
32	54988	0.25605857317294756
32	84532	-0.03468142710662574
32	55902	-0.0479101682339899
32	79611	0.046217412083151097
32	58	-0.26718155131227017
32	59	0.1401272645621679
32	345651	-0.1031055470633676
32	60	-0.2606929105335862
32	70	-0.03873229297708887
32	71	-0.3412615535321853
32	72	0.06488377674868083
32	86	-0.5037653184846492
32	51412	-0.09083325083760814
32	10881	0.1320422054662464
32	10880	0.0016815800555022437
32	81569	-0.45952787520889615
32	284382	-0.2494474180483806
80724	84129	0.08498308456100949
80724	27034	0.15307857344218878
80724	28976	-0.21582817544056082
80724	33	-0.012933004735430284
80724	34	0.03739803279347907
80724	36	0.303967724193517
80724	35	0.13659764350264197
80724	37	0.20850147150864645
80724	176	-0.0752828255588901
80724	9744	-0.11389006563896908
80724	23527	-0.4055147875188358
80724	116983	-0.029826356602597873
80724	38	0.26812004388586597
80724	39	-0.38710979623811764
80724	64746	-0.3712498828451239
80724	79777	0.29634742077416987
80724	91452	-0.25102328194210705
80724	84320	-0.08190150790927123
80724	414149	-0.29563955362496597
80724	40	-0.03428327627414014
80724	41	0.02140176690248903
80724	9311	-0.22117258982494484
80724	55515	-0.20396732263189066
80724	51802	-0.15282864785273062
80724	390110	0.11452798240880639
80724	84680	0.12127566959300147
80724	65057	-0.0015001901835250547
80724	59272	-0.18347947091530092
80724	125981	0.039896164324855085
80724	340485	-0.18745823289380184
80724	55331	-0.4678730215354509
80724	1636	-0.19953760394764258
80724	43	-0.1693699065491985
80724	22985	-0.08497131460063415
80724	47	0.13655334737329827
80724	130013	0.038335152625440364
80724	57001	-0.19883774336592341
80724	48	-0.07033172524478556
80724	50	0.14272970855761702
80724	26027	-0.24112426753333405
80724	134526	-0.14174382027222357
80724	55856	-0.17579244020253304
80724	641371	0.3175688122802761
80724	10965	0.3765988580650434
80724	122970	0.19274951782569033
80724	641372	0.12736772131712581
80724	11332	-0.1517228664588331
80724	10005	0.13141657122799622
80724	23597	-0.3365748400976348
80724	51	-0.17196370963014734
80724	8309	-0.055692092428434314
80724	8310	0.23662003079396982
80724	55289	-0.06950640037219637
80724	52	-0.42912618406387526
80724	53	-0.20252245901059734
80724	54	-0.03731943396315161
80724	51205	0.2557161045302131
80724	92370	-0.09660941171255458
80724	55	-0.0509265496378003
80724	93650	-0.25066539093655793
80724	84519	0.025631266530986616
80724	93953	-0.02708260058849983
80724	56	-0.12171738218930739
80724	49	-0.11330518385701516
80724	23205	0.03345345447692165
80724	81616	-0.18504983611981213
80724	80221	0.1994878581427234
80724	197322	0.22420581491892455
80724	2180	-0.06849415013227703
80724	2181	-0.23635768677495472
80724	2182	-0.15481879352692035
80724	51703	-0.20937678247086025
80724	23305	-0.2547577843895407
80724	116285	0.24934112523905388
80724	123876	-0.12981687046234708
80724	348158	-0.01031603683336911
80724	6296	0.14516818428128464
80724	341392	-0.38016854983328685
80724	54988	0.25490110753942263
80724	84532	0.08637491606113719
80724	55902	-0.0016230436171701529
80724	79611	0.05593579222473115
80724	58	-0.2583352020568154
80724	59	0.2225327389931156
80724	345651	-0.395422948615027
80724	60	-0.10065298709460227
80724	70	0.03837812906951703
80724	71	-0.1865821867535314
80724	72	-0.06952081778192104
80724	86	-0.4258467378498172
80724	51412	-0.10149542872240055
80724	10881	0.07093536335778987
80724	10880	0.10596068412896718
80724	81569	-0.15314609006877944
80724	284382	-0.2592888425853804
84129	27034	-0.044428975711027704
84129	28976	-0.04632049185545445
84129	33	0.020884101558950666
84129	34	-0.15444057016415877
84129	36	0.022193939493970652
84129	35	0.17230481225383792
84129	37	0.21439683822972355
84129	176	-0.0667131705090538
84129	9744	0.025380044419427858
84129	23527	-0.0407463972066483
84129	116983	0.04351649670999545
84129	38	-0.1623891741051779
84129	39	-0.16438386980056785
84129	64746	-0.288998749181476
84129	79777	0.23970668271035267
84129	91452	-0.2287727179010574
84129	84320	-0.010627740837826583
84129	414149	-0.21553319145601132
84129	40	0.07642313206360231
84129	41	-0.018391123567458284
84129	9311	-0.08506061231383001
84129	55515	0.1449973615058479
84129	51802	-0.23228680348291866
84129	390110	0.10271001944163642
84129	84680	0.365763153861623
84129	65057	-0.10765130517923256
84129	59272	-0.24341890965050933
84129	125981	-0.028001980403823748
84129	340485	-0.18594071891199038
84129	55331	-0.1451423445367696
84129	1636	-0.08505650479437452
84129	43	-0.2222753512528311
84129	22985	0.1849440026821363
84129	47	-0.27678642916366764
84129	130013	0.1547383191950057
84129	57001	-0.15188978975836354
84129	48	0.06569501804499116
84129	50	-0.18324429959854455
84129	26027	-0.033481731803618395
84129	134526	0.10486947221155378
84129	55856	-0.3783465465253222
84129	641371	0.025519455337998667
84129	10965	-0.019363520460470268
84129	122970	-0.12749138754024936
84129	641372	-0.15965771570918652
84129	11332	-0.2399740622040488
84129	10005	0.003387924132370365
84129	23597	-0.17470051992752655
84129	51	-0.47599404554026964
84129	8309	-0.07851127202976099
84129	8310	-0.067628310010629
84129	55289	-0.05312928505211564
84129	52	-0.2486950834682225
84129	53	-0.32242635782082635
84129	54	-0.2775263082488535
84129	51205	0.1866651270217506
84129	92370	0.1069904489958544
84129	55	-0.10059288529229993
84129	93650	0.10992864987351698
84129	84519	0.07182247806759899
84129	93953	0.24225823529255824
84129	56	-0.18295198416090577
84129	49	0.022418990159233446
84129	23205	-0.10177893547568048
84129	81616	-0.08072239341484737
84129	80221	-0.10222442499755864
84129	197322	0.04256519880174177
84129	2180	-0.13698614552747046
84129	2181	-0.35959657842033527
84129	2182	0.10203731841690893
84129	51703	0.007292554683703281
84129	23305	-0.14976926668438367
84129	116285	-0.03149049964374728
84129	123876	0.07326468267113483
84129	348158	0.02859983312953289
84129	6296	0.04940400584346431
84129	341392	-0.19184184993263198
84129	54988	0.2862649026878829
84129	84532	0.10036419403662215
84129	55902	-0.20208910351586518
84129	79611	-0.038698826414102536
84129	58	-0.16416318755421472
84129	59	0.20921898836071018
84129	345651	-0.19927211864568445
84129	60	-0.1087954936585693
84129	70	-0.04014191967246929
84129	71	-0.09371644326291402
84129	72	0.055475192513104135
84129	86	-0.37009772782231704
84129	51412	-0.09431091940010791
84129	10881	0.1816594663906464
84129	10880	0.11928255295695699
84129	81569	-0.24401312631525646
84129	284382	-0.2615745003829446
27034	28976	-0.33657112889429386
27034	33	0.09715593238187685
27034	34	-0.09178607030727749
27034	36	0.060207143893720436
27034	35	-0.10692522049939929
27034	37	0.0325710415910898
27034	176	-0.25224735795054287
27034	9744	0.06175473989912304
27034	23527	-0.21337285430506173
27034	116983	-0.07931766923351272
27034	38	0.19418586199495547
27034	39	-0.2577388020079264
27034	64746	-0.2843045069820556
27034	79777	-0.07604088197209453
27034	91452	-0.22078386598129662
27034	84320	-0.14424501733666917
27034	414149	-0.1268819268063401
27034	40	-0.0755626959849938
27034	41	-0.2526450067373613
27034	9311	-0.18356252830387138
27034	55515	-0.08325070138393534
27034	51802	-0.09624284867705396
27034	390110	-0.16463381876668431
27034	84680	0.061087114261970235
27034	65057	-0.16349904580971153
27034	59272	-0.10003250293050081
27034	125981	0.019542484799611667
27034	340485	-0.037614033219124196
27034	55331	-0.14281077746270823
27034	1636	-0.2584309563544348
27034	43	-0.004600458733511281
27034	22985	-0.01461423232083546
27034	47	0.049098294301480785
27034	130013	-0.14322097036030282
27034	57001	0.1766898191495379
27034	48	-0.1285449573609625
27034	50	-0.2179761955394814
27034	26027	-0.48154622473164105
27034	134526	-0.08327175743811216
27034	55856	-0.3110547633949507
27034	641371	0.012409104107385036
27034	10965	0.022139770638189157
27034	122970	0.02864144577564383
27034	641372	0.0923466523825242
27034	11332	-0.24153386240031077
27034	10005	-0.24922211213620943
27034	23597	-0.051091262242158805
27034	51	-0.19800100398261322
27034	8309	0.0071762494135036575
27034	8310	0.0689001365285067
27034	55289	-0.12585372016675528
27034	52	-0.23593955846288306
27034	53	-0.3836194796589082
27034	54	-0.16417469341910562
27034	51205	0.10654979241161915
27034	92370	-0.05425719676824359
27034	55	-0.021817226256683822
27034	93650	-0.10951928309118907
27034	84519	-0.16012950645121324
27034	93953	0.16847806274819588
27034	56	-0.15190994292579202
27034	49	-0.3881625908678723
27034	23205	-0.008690453895507613
27034	81616	0.03717509431231962
27034	80221	-0.08422082253259805
27034	197322	0.059029274697113984
27034	2180	0.04818585038466301
27034	2181	-0.07764164799837696
27034	2182	-0.2126820529254524
27034	51703	0.11960580530822405
27034	23305	-0.6151050716151774
27034	116285	0.09470096460907694
27034	123876	-0.054459748965971624
27034	348158	-0.03348705009669618
27034	6296	0.08436458602922979
27034	341392	-0.14670045466567522
27034	54988	0.1569491326535799
27034	84532	-0.01965450638194273
27034	55902	-0.14862596243533754
27034	79611	-0.10470538678309232
27034	58	-0.20774521056192974
27034	59	0.022786602195563735
27034	345651	-0.37515211721508696
27034	60	-0.18594391413425243
27034	70	-0.14406205895683907
27034	71	-0.325158120214087
27034	72	-0.17056410803148978
27034	86	-0.2666140519770919
27034	51412	-0.20915693748908598
27034	10881	-0.06683717380527096
27034	10880	-0.15604142096045007
27034	81569	-0.08807607437816738
27034	284382	-0.12952633494635724
28976	33	-0.2893468006166732
28976	34	-0.1484814152585229
28976	36	-0.5700646399324966
28976	35	-0.023173832421123433
28976	37	-0.05433304841371871
28976	176	-0.09721309602391374
28976	9744	-0.04684090343807518
28976	23527	-0.28390776990079764
28976	116983	-0.04523706466608739
28976	38	-0.23366302311664283
28976	39	0.10799868160260433
28976	64746	-0.3205048879711752
28976	79777	-0.15612485642613863
28976	91452	-0.19772023720265522
28976	84320	0.02146382266223322
28976	414149	0.29266674921964225
28976	40	-0.2691959449135578
28976	41	0.04696533383150141
28976	9311	-0.05396509545040819
28976	55515	0.02777672515784306
28976	51802	-0.2804375369659741
28976	390110	-0.2660035380024082
28976	84680	-0.05766484795867295
28976	65057	0.065861978091442
28976	59272	-0.19691932580930938
28976	125981	-0.2624062799824569
28976	340485	-0.6743125433500184
28976	55331	-0.07206326884514139
28976	1636	-0.0595279061638771
28976	43	-0.08069189653685808
28976	22985	-0.04420731121692939
28976	47	-0.1686833679063379
28976	130013	-0.27649425368265684
28976	57001	-0.09131270205617603
28976	48	-0.2781344899954248
28976	50	0.0028191678280054394
28976	26027	0.19374728000465208
28976	134526	-0.2429925792970235
28976	55856	0.07522035006282261
28976	641371	-0.15497158573436315
28976	10965	-0.22880994312152408
28976	122970	-0.342020142365597
28976	641372	-0.3431433249906504
28976	11332	0.10815476330997052
28976	10005	-0.007602422147678312
28976	23597	-0.024880224963464273
28976	51	-0.3506105404300038
28976	8309	-0.3568245422803345
28976	8310	-0.1675732828704434
28976	55289	-0.10233886209648682
28976	52	0.16000130363629522
28976	53	0.01706475202749967
28976	54	-0.0343245558429085
28976	51205	-0.27914275948187356
28976	92370	-0.07623413589478129
28976	55	-0.1569621973878848
28976	93650	-0.12856094501760176
28976	84519	0.04935832990336693
28976	93953	-0.20436286585039323
28976	56	0.22744582583866557
28976	49	-0.024305372559674035
28976	23205	-0.15707505484352155
28976	81616	-0.2590484542248611
28976	80221	-0.3098581642200994
28976	197322	-0.030394025669214397
28976	2180	-0.22243687094343656
28976	2181	-0.17226952041578444
28976	2182	-0.24834205144659754
28976	51703	-0.016168979569519765
28976	23305	0.052509939422915194
28976	116285	-0.4947988693742091
28976	123876	-0.2769760208965742
28976	348158	-0.31479559517073613
28976	6296	-0.23990041387981115
28976	341392	-0.19297787117131418
28976	54988	-0.37810447508217576
28976	84532	-0.18528578494395498
28976	55902	-0.22147336379930616
28976	79611	-0.4229782672292242
28976	58	0.08367063133119283
28976	59	-0.29120998287502664
28976	345651	-0.06917649201727641
28976	60	-0.010505064282654922
28976	70	-0.11091371433883682
28976	71	0.19103757312116915
28976	72	-0.13571104787843674
28976	86	0.39716580419106945
28976	51412	-0.005471352601251783
28976	10881	-0.2934773652797545
28976	10880	-0.2735148569309677
28976	81569	0.1692274326452723
28976	284382	-0.1419316560735627
33	34	0.03714882234174842
33	36	-0.3397955336664829
33	35	-0.14921889188078244
33	37	0.011064457767153743
33	176	-0.0020034066899062425
33	9744	0.10930595172142758
33	23527	-0.14052120772116133
33	116983	-0.09019879672678752
33	38	-0.08227403621288887
33	39	-0.14106824290130193
33	64746	-0.25143292371804354
33	79777	-0.2103694974779386
33	91452	-0.25456965017936994
33	84320	-0.28512850331035033
33	414149	-0.1454682260762623
33	40	-0.21355584285772505
33	41	-0.4060264532844063
33	9311	-0.3830360860559879
33	55515	-0.0694446759252518
33	51802	-0.08022149298889687
33	390110	0.15217987538401295
33	84680	0.15115398506089112
33	65057	-0.138016646300195
33	59272	0.37557656037655135
33	125981	0.020457656793990905
33	340485	-0.3030214924326282
33	55331	-0.25576656705133644
33	1636	-0.22741257849704355
33	43	0.1905818734859427
33	22985	-0.2158881788762863
33	47	-0.027954202425259936
33	130013	-0.22581470779828627
33	57001	0.14775063143589162
33	48	0.18966492317143763
33	50	-0.05129970888950321
33	26027	-0.09021275467145493
33	134526	0.018168584792546114
33	55856	-0.1969035245536358
33	641371	-0.056915492985039465
33	10965	-0.02683590052123462
33	122970	-0.3257847790967991
33	641372	-0.19531222984484942
33	11332	-0.3227166747869777
33	10005	-0.04479619210555212
33	23597	0.2289256330750868
33	51	-0.05677674061398787
33	8309	-0.003945728262925399
33	8310	-0.17137144267415041
33	55289	-0.032161746154984086
33	52	-0.3018568123940394
33	53	-0.2235735764401603
33	54	-0.24090507153423835
33	51205	-0.04335862491094368
33	92370	0.006101621283827172
33	55	0.1691137670595197
33	93650	-0.09485630181697655
33	84519	-0.23897574186928547
33	93953	-0.015201561754019322
33	56	-0.18244409177644133
33	49	-0.02825616906233673
33	23205	0.15129602211782928
33	81616	-0.03955286140810811
33	80221	-0.05381258851956443
33	197322	0.03861599295966743
33	2180	0.23704189665744918
33	2181	-0.14216847742505362
33	2182	0.27574907607732146
33	51703	0.2756947980994558
33	23305	-0.15634934461422606
33	116285	0.16365952716652804
33	123876	0.17631416883252082
33	348158	0.21403063512959214
33	6296	0.3105896180263919
33	341392	0.007343822136337844
33	54988	0.15677134915686125
33	84532	-0.26145258111200737
33	55902	0.21612540582542877
33	79611	0.18529920421850044
33	58	-0.19180388733590958
33	59	0.23496364208649284
33	345651	0.08529454639834726
33	60	0.1513052804242454
33	70	0.10840728394861003
33	71	-0.17228601217958114
33	72	0.18209387556186019
33	86	-0.3574648203989442
33	51412	-0.32924626893148545
33	10881	0.0657086525236779
33	10880	0.14862228710871578
33	81569	-0.1979076636914771
33	284382	-0.27488298988567084
34	36	0.010906617162193114
34	35	-0.2903652317233274
34	37	0.021589080324343354
34	176	-0.2261357259509569
34	9744	-0.33133777171306683
34	23527	0.03994653755762646
34	116983	-0.47153358671086765
34	38	0.11456691059815662
34	39	-0.17527391760020966
34	64746	-0.1384644090775218
34	79777	-0.3130962353649348
34	91452	-0.03563314358237046
34	84320	-0.5074427553189564
34	414149	-0.1919182765392698
34	40	-0.18808846508805166
34	41	-0.30217794679916216
34	9311	-0.3262059982412494
34	55515	-0.19662473846552775
34	51802	-0.13469447571449808
34	390110	0.07589516644492932
34	84680	-0.22933774231985987
34	65057	-0.30351147204251666
34	59272	0.13230499893911785
34	125981	-0.0012571576465493645
34	340485	-0.021094423430511808
34	55331	-0.14578248277517966
34	1636	-0.2568814226617784
34	43	-0.12538190444581954
34	22985	-0.183170253596195
34	47	-0.10017586247637006
34	130013	-0.09014965542566991
34	57001	0.08475606463354869
34	48	0.058232083449337876
34	50	0.037694974615099644
34	26027	-0.09969665373549966
34	134526	-0.2345058976690878
34	55856	-0.041026886826010744
34	641371	-0.10763007148635836
34	10965	-0.1537608307228148
34	122970	-0.32269682570186836
34	641372	-0.0007977942964419865
34	11332	-0.44703743063414453
34	10005	-0.21167393618075364
34	23597	-0.1139544724763882
34	51	-0.03187170841046148
34	8309	0.054383014304191776
34	8310	-0.2878102332260174
34	55289	-0.2257237398610835
34	52	-0.10731872666410837
34	53	-0.36326132676966444
34	54	-0.2613849537032064
34	51205	-0.11240014232272977
34	92370	-0.01621362134369364
34	55	0.050250903885250955
34	93650	-0.12159056610241971
34	84519	-0.22964998163760497
34	93953	-0.0853870379028743
34	56	-0.05127657990873834
34	49	-0.07512641977753726
34	23205	-0.06570219759130973
34	81616	-0.2215053428825003
34	80221	-0.029208236582779518
34	197322	-0.1525378657037273
34	2180	-0.014683616306508829
34	2181	-0.0740000436936118
34	2182	-0.008215403205296692
34	51703	0.09737885818312976
34	23305	-0.014909154109971026
34	116285	0.13343363739077824
34	123876	-0.17545424892806377
34	348158	-0.08382140683869904
34	6296	0.15779378880567707
34	341392	-0.20936761536124815
34	54988	-0.19015168918000136
34	84532	-0.08261684377509987
34	55902	0.1274698085507509
34	79611	0.08223435047474899
34	58	-0.36980669403859195
34	59	-0.27151615121899003
34	345651	-0.1452541719220629
34	60	-0.299213522462465
34	70	-0.1803845422729825
