species	MF17_V0	MF53_V0	MF26_V0	MF44_V0	MF08_V0	MF57_V0	MF39_V0	MF48_V0	MF04_V0	MF40_V0	MF31_V0	MF13_V0	MF37_V0	MF55_V0	MF19_V0	MF46_V0	MF28_V0	MF02_V0	MF20_V0	MF11_V0	MF59_V0	MF06_V0	MF24_V0	MF60_V0	MF15_V0	MF27_V0	MF45_V0	MF10_V0	MF01_V0	MF49_V0	MF58_V0	MF14_V0	MF41_V0	MF23_V0	MF47_V0	MF29_V0	MF56_V0	MF38_V0	MF30_V0	MF21_V0	MF03_V0	MF52_V0	MF16_V0	MF34_V0	MF25_V0	MF07_V0	MF43_V0
Bacteroides_intestinalis	4.70974018983071	-2.2750427212541	-2.91504264006338	2.96596395220765	-0.0795187390378973	3.09974936243324	0.948479649565257	3.02927101127005	5.22522751749686	4.76711442259549	-3.97743317245428	-2.84163382970226	3.81459127265881	-3.42212264314213	2.35712127488816	1.8198022768524	-3.79534873279327	-2.12089462167237	3.96910949912145	2.76795431564684	0.413378607969814	2.65096242035047	3.17987789244089	-1.83986340088696	2.44067007220513	3.49106895348847	-3.23470487900284	-1.18259819172345	-2.76959414188713	4.71502222000018	-2.95911793938012	1.69150705319927	-3.02890900178723	-2.45614730758179	1.63314364592484	-3.21757443373902	-1.21919389243271	-4.42323701917132	-3.75283385617792	2.95399607639928	7.54721040817675	5.51914139487028	-3.41694981497827	3.57339431749437	2.53101519869799	4.15026191609583	4.63619038684245
Bacteroides_massiliensis	8.41085951719852	-2.82792510230219	2.20651624128693	4.7952459888672	6.97333086128222	-2.20774148505514	7.06846134519444	6.73552741396152	8.51699876746324	-4.22149774523632	6.85627451411226	-3.39451621075034	-3.00421135233482	-0.618730818701122	0.284055950347598	7.19468517485041	6.68889068609932	-2.67377700272046	8.05520388523213	-1.36182935828951	-2.13704264892881	-0.61041603725612	6.4206497348707	1.62351245262242	0.317846885645084	5.89441238977231	6.56412942139477	6.74485387132614	5.84604595371437	0.696524397166028	-1.09204664077918	2.0458169980065	-3.58179138283532	2.98872847876189	9.24456646845504	4.45426713277196	1.16412398239811	6.81454453224028	9.13565222712451	6.25332650691383	-4.30067675465612	-2.41797689772615	1.15490552206494	5.61681468250913	-0.114012297903771	-0.317791665728851	-5.19535124791706
Bacteroides_nordii	2.23856707402019	-3.10093137343662	-3.7409312922459	1.91192728812825	3.28438386543673	-5.09207092839932	0.940316338926096	-0.0294483194268069	4.40096298250698	4.3798422759088	-0.111847288865803	-3.66752248188477	-3.90647300490728	-4.24801129532465	1.24130426077042	2.14784034508086	1.42673463249875	-2.94678327385489	0.371966051067091	1.47177090780674	0.453001277315283	4.1061349674821	0.0433611815351262	-2.66575205306948	-4.6288220818185	4.59431631960364	-4.06059353118536	0.139644147903593	-1.61813937184464	1.18374600942546	4.5467527695003	3.02653114310443	-3.85479765396975	0.661804317462575	2.94095788107359	-4.04346308592154	-2.04508254461523	-1.32779546468373	2.19787293661935	-3.53619032358915	2.5098783600412	-2.69098316886059	1.13303344724627	2.94379584861228	1.45447886172908	2.75909292962537	1.92592042900192
Bacteroides_oleiciplenus	-4.54260243121321	-3.0167785625076	-3.65677848131688	-1.48499741272813	-2.27926538580683	-5.0079181174703	-4.1857567384063	-0.812697334683939	-4.56977084346436	-2.15634194661273	-4.71916901370778	-3.58336967095575	-3.82232019397826	-4.16385848439563	-4.45097525936749	-4.29534840046493	-4.53708457404677	-2.86263046292587	-1.08399845891071	-5.07386651343802	-5.51832300439547	-4.59467787740666	-1.6029472667073	-2.58159924214046	-4.54466927088948	-0.23384686873233	-3.97644072025634	-5.64140933789306	-5.22794854642552	-4.24230896314759	-3.70085378063362	-4.61914585361015	-3.77064484304073	-3.19788314883529	-3.99021505818725	-3.95931027499252	-1.96092973368621	-5.16497286042482	1.27171756669895	-3.45203751266013	0.385108861920399	0.755148918357671	-4.15868565623177	-2.79992547208264	-4.51519601831924	1.17244467963555	-2.00043240198105
Bacteroides_ovatus	-1.44976875409503	9.76194437821169	8.02868700355411	6.50683479398118	2.92186504092403	5.30722922838983	5.89060588852731	4.82592166168488	7.17151326852582	6.25589064916701	5.72896180706641	1.39981689200413	3.14496894076491	8.71298095784275	4.01029378045581	3.35165332840597	3.63747013432387	8.90868029179849	3.37214340689171	4.48070386879048	3.68552764742246	5.73092260256009	4.2819301389839	5.24384536420125	6.48573749878943	3.5636940983608	0.498946008437354	3.75737443296083	5.46410046214998	7.2876050219108	7.06555067827066	1.63619963479757	2.62568671739367	5.66555607087824	6.12464347022619	2.52060214380664	11.497329809497	4.16354772175902	7.06832519626576	2.9578143322791	7.18862406462188	3.9082014465002	6.90376247506326	6.11747766391625	5.53520438366653	4.66371205443848	3.53022322806118
Bacteroides_plebeius	0.549063796414624	-0.70972669960714	3.5218531752874	-1.1435541633849	7.67896427982607	7.67224962644699	-1.12286468188196	0.00393090264702762	1.64875439241671	-3.20616407111141	1.3445146348708	10.5835742501154	7.94613895006733	-0.687723690188073	-0.104602039444185	6.44457931879697	9.50312572916626	10.7075603488498	7.20162554106482	1.29815410112064	5.77587075355109	8.46501225801005	6.56114607144463	1.10671666186993	1.54041011427682	2.50229953510289	9.0760266398696	-0.0767131437262576	1.61068678387673	0.424161773247761	-0.095713201231488	5.19336890195309	-4.35669272011948	2.33849445690584	-1.54407650367452	5.20155232294365	-0.262992373242032	6.76627019026524	2.79903876276132	6.55264900228411	7.86551493056558	-3.19287823501032	8.74385035503118	-1.27311982422881	4.50113786218105	1.20977626921604	5.07073831173442
Bacteroides_salyersiae	6.6004735350637	-2.4687714171387	-3.10877133594798	-4.04400410139344	-4.20222543153993	3.78372306205285	1.98369699662396	-4.02074691982371	5.70510402867034	-3.86234406007283	3.6489240563206	-3.03536252558685	4.76638699836998	-3.61585133902673	5.81594814844397	1.92099438297305	4.70169674418215	-2.31462331755697	-0.878902977468206	1.93230039841109	2.54888427546647	-4.04667073203776	4.57093664148832	-2.03359209677156	1.96500817532934	-4.17479677940797	-3.42843357488744	-5.09340219252416	2.7081335712474	-3.69430181777869	-3.15284663526471	-4.07113870824125	3.11532165418003	-2.64987600346639	6.63498868108956	-3.41130312962362	-1.41292258831731	1.65434796480836	-3.94656255206251	-2.90403036729123	2.27087430470335	9.61377819655706	6.05032959075623	-4.89394824609425	-3.96718887295034	2.98432555206303	1.48728941109876
Bacteroides_stercoris	2.09245001595259	9.27840066999212	1.85820954701872	8.61271441457307	7.10275489365914	7.4252012767006	7.51482804332523	7.01566619938355	-0.0174188325182613	7.48019056997123	6.49322611619384	8.08349404330663	-1.80023854800889	-0.362797444563921	6.69844066207098	1.60053362659474	7.52814535491879	1.33964658976883	6.74615407239201	5.91494995763273	6.7545303266696	7.62660300889095	7.37970992268024	2.17698697253576	-0.0922053864699864	6.79888889895238	8.82523941659441	4.84758687327573	1.19099751923684	8.42751805476672	8.83355703732166	5.97089741570847	1.51626351262135	3.3823366777463	8.93962970403988	3.84592304995346	0.169871709054247	6.63689340210986	7.75490190915545	5.55838456459657	8.31358269554719	0.349683810249506	8.68694087487619	-1.43541846514766	8.82696931524116	4.32250183387083	4.19632662363173
Bacteroides_thetaiotaomicron	6.0646755350942	-0.399571771303301	9.63490967917039	4.82165973985026	5.27548603763809	4.0686439730633	4.27641645200213	4.12759724121244	7.05094123551848	8.30730267591068	4.02062439572862	4.1506656276075	5.7319031559624	6.98201329497158	4.2613587275429	5.03072643775883	5.21939152600616	6.23189426988365	4.95806452740773	4.0742743161419	4.51743198431888	5.9949628399006	3.70038099847044	6.566862599913	5.30430202163609	3.41590326590126	5.86893215022579	4.2489859338966	4.55300845093069	4.00410827206732	7.65599037857746	3.48377674511415	4.10496695609099	3.35623563102998	4.96743105624906	5.40867711929086	10.9733173388436	2.19910623429397	5.36042075451037	3.41501724978451	5.99360206455848	9.53030496434047	5.96877895982776	2.8118803408785	5.54930157952717	3.12402150362738	5.32366334136455
Bacteroides_uniformis	8.16415887697747	8.93949890315323	8.88262442381966	7.47146145146079	8.01624966594682	4.36039150305115	4.74667520033519	7.04800346278736	7.53390673214313	6.17735499833171	3.7969446959809	3.67791096498987	6.20336966055376	8.92616268769231	4.97858644733378	3.67234948140794	6.38473665948626	9.6519498594827	6.46037451379602	2.68122190954504	4.55323380739615	4.45757391606341	5.2779240332578	6.04028552005466	6.96523841495744	5.23262406054427	6.69875279824701	3.98776137619773	4.75513022574802	8.20673993541924	2.10832571252446	5.18033654848248	4.52950465096368	3.3503417043412	6.25816551849727	3.17429048762604	10.3789711833466	6.02862151864011	5.65227774506188	4.38187725043235	6.06299743522474	10.2515373896895	3.31457466556694	4.42075102044831	6.63380613253901	4.09267651732388	3.84921913167069
Bacteroides_vulgatus	7.1005206648104	10.6281660349628	9.14730724314679	8.55963282720142	4.87517239852358	6.30748899719325	1.39552527203283	8.57849351257619	1.12829013981295	8.40689951078595	4.55584325410362	1.65262363514189	6.29628452275622	8.07115998982895	1.44029735185234	4.39472773216292	5.69860929217336	10.2823239216239	5.64118157256412	4.07019619446467	6.07999577020667	6.19782579611938	5.86505673199276	7.35580139607623	7.57880357711363	7.82910173583309	6.96597049186562	5.84272923287722	4.89570147939115	9.16791357890791	8.88693965740813	3.51109102853675	7.92244821470644	2.30449945165316	9.08047685235265	4.5421792714366	10.1528359047137	6.27450785368808	7.00801572188642	4.89046183282984	5.706885455522	9.03214187981552	8.1741473459433	4.49802956489054	-0.517981519420353	5.03703026406111	4.43477580977194
Bacteroides_xylanisolvens	6.28781908640841	-2.54356429649979	2.43151565456282	5.58123141491911	4.66363763772696	3.23314717318098	0.422178068313819	4.67010591148743	4.66261864567899	4.28360728666716	3.98318827879667	5.37501660462524	4.23180796481474	4.8586737129642	4.33942082498136	4.27225028703022	2.26362787843866	0.509298287695399	5.03614706786552	1.3303053875068	3.54389149354876	4.67432670356667	3.29053859378129	0.583842699587762	4.6197759865811	4.357327988461	4.57950551568871	3.91280752748196	3.07744937029636	4.57193323798182	6.53746352160358	1.48581746548676	3.64021588885124	3.62488363483335	5.45070015224724	1.4920238511339	-1.4877154676784	4.29836808376575	4.75628082153512	2.73552788306012	5.6028845910933	0.479736938497704	6.26977088541288	4.28489331145976	2.80456729938679	4.37519820450114	3.65429698734704
Barnesiella_intestinihominis	-3.28450283690664	-1.75867896820103	-2.39867888701031	-3.33391165245577	-3.49213298260227	-3.74981852316373	4.89933242244406	6.29335595704374	-3.31167124915779	7.30042872345285	-3.46106941940121	-2.32527007664919	-2.5642205996717	-2.90575889008907	4.41342039661955	-3.03724880615836	3.83603472629452	-1.6045308686193	5.22486234982287	-3.81576691913145	4.79661531160857	-3.33657828310009	-4.30096870578751	-1.32349964783389	-3.28656967658291	6.46194207977693	5.20478163953469	-4.3833097435865	2.4295451089114	-2.98420936884103	-2.44275418632705	-3.36104625930358	4.21044993822377	-0.380455034654403	-2.73211546388068	3.02762590679287	-0.702830139379638	3.41574866431083	-3.23647010312485	0.141604987563425	-3.23143062055496	-1.348730763625	-2.9005860619252	-4.18385579715658	7.01533802869011	-4.44839625309287	-4.12610511381591
Bifidobacterium_adolescentis	-3.93026069504473	-2.40443682633912	-3.0444367451484	4.30716501103944	-4.13789084074036	-4.39557638130182	-3.57341500223782	-3.95641232902413	-3.95742910729588	-3.79800946927325	-4.1068272775393	-2.97102793478728	-3.20997845780979	-3.55151674822716	-3.83863352319901	-3.68300666429645	-3.92474283787829	-2.25028872675739	2.27471000219291	-4.46152477726954	-2.66588677819748	-3.98233614123818	4.09682090161102	-1.96925750597198	-3.932327534721	-0.472568113988409	0.487896172250769	-5.02906760172459	-4.61560681025705	3.56590356904531	-3.08851204446514	-4.00680411744167	-3.15830310687225	-2.58554141266682	-3.37787332201877	-3.34696853882404	-1.34858799751773	2.72723840078658	-3.88222796126294	5.62706243178497	-3.87718847869305	-1.99448862176309	-3.54634392006329	-4.82961365529467	-3.90285428215076	-1.14006170862855	-4.771862971954
Bifidobacterium_longum	-3.56381997540544	-2.03799610669983	2.92789879621758	3.28064892002268	-3.77145012110107	-4.02913566166253	0.358250981007586	-3.58997160938484	-3.59098838765659	-3.43156874963397	3.86602386363635	6.89657740154669	-2.8435377381705	-3.18507602858787	0.189310582758232	-1.27068569908666	-3.558302118239	3.00534711403664	2.25168431564082	-0.917649738000653	2.37753833872177	2.25519781626959	3.4481719365958	3.05005721636361	-3.56588681508171	-3.7440214689691	-2.99765826444857	-4.6626268820853	-4.24916609061776	2.13747260893607	-2.72207132482585	-3.64036339780238	4.18213209968726	2.22780005852719	1.65948261708178	2.33021241236318	-0.982147277878439	4.13606233563673	-3.51578724162365	-2.47325505685236	2.33943206250999	1.30412630808804	3.31803511610986	-0.985437751777029	2.08719634844732	1.26896835577683	0.75526183135997
Bifidobacterium_pseudocatenulatum	-3.76678325277875	-2.24095938407314	-2.88095930288242	3.63188172770474	-3.97441339847438	0.762170088877112	3.78892012272347	-3.79293488675815	-3.7939516650299	-3.63453202700727	3.74387353675419	6.68367539241389	-3.0465010155438	2.78246656296103	-3.67515608093303	-3.51952922203047	-3.76126539561231	5.53748178864603	1.68935216812783	-4.29804733500356	-4.74250382596102	3.0334481699962	-4.78324912165962	-1.805780063706	-3.76885009245502	-3.94698474634241	2.64994124246582	-4.8655901594586	-4.45212936799107	-3.46648978471314	-2.92503460219916	-3.84332667517569	5.72253664742714	3.98238179860578	2.94028106209682	-3.18349109655806	-1.18511055525175	2.34858286204769	-3.71875051899695	3.2981987668916	-3.71371103642707	-1.83101117949711	-3.38286647779731	-4.66613621302869	4.26302436262138	-0.378899651769633	3.85185894693368
Bilophila_wadsworthia	2.25153322001746	-2.56616132105021	-3.20616123985949	3.72506044093877	1.91861985535611	3.70581451334963	2.20549218984117	2.40067767411323	1.38710929374792	2.49999652594976	0.684122627699498	-3.13275242949836	-3.37170295252087	3.89222025871456	2.95703500899752	1.59221180325725	1.69565975185827	3.26547149702796	2.95002631307786	1.42990065289941	-1.3917097151983	1.46581522879347	3.30988020838732	-2.13098200068306	1.71041443528705	2.11855192997393	2.64738042160414	-5.19079209643567	0.66364259351964	1.16674241166288	3.51873278397342	-1.76638567213943	0.162057466052958	1.83337369773385	2.51221999091005	2.56995904077674	5.16342499593332	2.9495520853638	2.28866856425653	2.3352847189331	2.26978616531416	-2.15621311647417	5.68407430247323	0.501642068630674	4.49001951583353	3.0616940510891	1.51862437744665
Burkholderiales_bacterium_1_1_47	-3.70619466817639	6.94198768848455	-2.82037071828007	1.99158066350175	1.43208692415917	-3.36697839553968	0.268791622379316	4.82880438562033	-3.73336308042754	4.62241450925729	3.96791372185359	-2.74696190791894	-2.98591243094145	5.31201014336039	-3.61456749633067	-3.45894063742811	-2.16745944657971	-2.02622269988905	3.69406551293691	3.35260817542395	-1.32611243271248	4.65880694910428	-4.72266053705727	-1.74519147910364	-3.70826150785266	3.01823492544843	5.54173285009646	-0.36600682007238	0.643930052255682	-3.40590120011078	5.93354722787174	-3.78273809057333	4.22177426015497	-2.36147538579848	-3.15380729515044	-3.12290251195571	-1.12452197064939	-4.32856509738801	-3.6581619343946	-2.61562974962331	3.10868898215645	-1.77042259489475	-3.32227789319495	-4.60554762842634	-0.672879862833842	3.46850446399467	0.48961564730737
Butyricimonas_synergistica	2.44182969154658	-3.51082180803553	-4.15082172684482	-0.405955220254116	2.86173340965294	-1.09614200086022	-0.166526448878529	2.92292938196963	0.895821566538271	4.3249671528725	-5.21321225923571	-4.07741291648369	-4.3163634395062	-4.65790172992357	0.548157080210472	-4.78939164599286	1.34000712867649	-3.3566737084538	-0.965312488655737	0.0293870800358105	-1.61909955739396	0.970411341136715	-0.938373458591413	-3.07564248766839	-5.03871251641741	0.630584477598483	-4.47048396578427	-1.02117475256711	-5.72199179195346	1.78652336815602	-4.19489702616155	4.29894872353501	-4.26468808856866	-3.69192639436323	-4.48425830371519	-1.68707110372246	-2.45497297921414	-5.65901610595276	0.0799956649743224	-3.94608075818806	2.90868465286755	-3.1008736034595	-4.6527289017597	3.42015040935269	0.219032343245174	1.37208538649498	-3.53062094276101
candidate_division_TM7_single_cell_isolate_TM7c	-4.10409117171952	-2.57826730301391	-3.2182672218232	-2.04752441087101	-4.31172131741515	0.0790330019122671	-3.74724547891261	-4.13024280569892	0.902924589806517	-3.97183994594805	-1.55016283473657	1.23666525131789	1.35107195736355	1.10105515090184	-4.0124639998738	-3.85683714097124	-4.09857331455309	-2.42411920343218	-4.76979785463525	-4.63535525394433	-5.07981174490179	-4.15616661791297	-5.1205570406004	-2.14308798264677	-1.93344491296141	-4.28429266528318	-3.53792946076265	-5.20289807839938	-4.78943728693184	-3.80379770365391	0.00656564788893016	-4.18063459411646	-3.33213358354704	-2.75937188934161	-3.55170379869356	-3.52079901549883	-1.52241847419252	-4.72646160093113	-4.05605843793773	-3.01352625316644	-4.05101895536785	-2.16831909843788	-3.72017439673808	-5.00344413196946	-0.491431287326232	-5.26798458790575	-1.39335983019235
Citrobacter_freundii	-4.48850373873216	-2.96267987002655	-3.60267978883583	-4.53791255428129	-4.69613388442779	-4.95381942498925	-4.13165804592525	-4.51465537271156	-4.51567215098331	-4.35625251296068	0.656723653511384	-3.5292709784747	-0.252676039292875	-4.10975979191458	-4.39687656688644	-0.958906075055823	-4.48298588156572	-2.80853177044482	-5.15421042164789	-5.01976782095697	-0.159742603165416	-4.54057918492561	1.68661014381218	-2.52750054965941	5.82752238029068	-4.66870523229582	2.09232154286132	-5.58731064541201	-1.14172252776419	-4.18821027066654	-3.64675508815257	-4.5650471611291	-3.71654615055968	-3.14378445635424	-3.9361163657062	-3.90521158251147	-1.90683104120516	-5.11087416794377	-4.44047100495036	2.89042622647361	0.302973164994253	4.89637117634724	-4.10458696375072	0.466754809630233	-4.46109732583819	-5.65239715491839	-5.33010601564143
Clostridiaceae_bacterium_JC118	2.11084492278217	-1.59661443700646	-2.23661435581574	-3.17184712126119	2.48852599717681	0.987323691119346	-2.76559261290516	-3.14858993969146	0.77011516674624	0.996394075750925	-3.29900488820663	-2.16320554545461	1.99375139050766	-2.74369435889449	-3.03081113386635	-2.87518427496378	-3.11692044854563	-1.44246633742473	-3.78814498862779	-1.96686927133919	-0.110305170739545	0.607560815153833	-4.13890417459294	-1.16143511663931	-3.12450514538834	-3.30263979927572	-2.55627659475519	-0.581118199689325	-3.12959687591854	-2.82214483764645	-2.28068965513247	-3.19898172810901	-2.35048071753959	-1.77771902333415	0.572179011128028	-2.53914614949138	-0.540765608185063	2.21538420752807	-3.07440557193027	-2.03187338715898	2.17716697233329	-1.18666623243042	1.22677885641725	-0.718331077041703	-3.0950318928181	-0.147570515868984	-3.96404058262133
Clostridiales_bacterium_1_7_47FAA	1.93240830288809	4.04718867793715	-3.16907445548903	1.86857191994477	1.99582120358056	1.34984496572926	-0.795651770673543	-4.08105003936476	2.80604272770936	1.14134505867976	-4.23146498787993	2.53709832183139	-3.33461616815041	2.2877147640261	0.970115929024488	-3.80764437463708	-4.04938054821892	-2.37492643709802	-0.549075283565662	1.35712607629496	-0.206556970199131	2.30504202034688	-1.4035578014012	4.0426099330714	4.32991194090539	-2.39154060731191	-3.48873669442849	0.522813250456384	-4.74024452059767	-3.75460493731974	-3.21314975480577	-4.1314418277823	-3.28294081721288	-2.71017912300744	1.21972371253218	-3.47160624916467	6.05477381728279	0.54353468011091	2.00798151040164	-2.96433348683228	2.01827730176986	5.9577810347713	-0.444962939353007	-0.633831813341593	1.6916225178179	0.00346974154388181	-0.304154948626132
Clostridium_asparagiforme	4.11283410709839	-1.93865318889533	-2.57865310770461	2.03208628878771	3.16413570565762	1.68006918458813	-0.183193501363741	-3.49062869158034	4.34373798124537	2.74559393056018	-3.6410436400955	-2.50524429734348	-2.74419482036599	4.82617297643897	0.565361805660102	0.77148444779594	-1.3266762672137	-1.7845050893136	1.64999943305872	2.01943380847183	0.979246587164287	3.02345201779821	-2.28210820529251	-1.50347386852819	1.89140860021075	-0.66380299684879	-2.89831534664406	0.607943991900856	0.727617893014612	0.668696514543288	1.56324720788372	-3.54102047999788	-2.69251946942846	-2.11975777522302	2.47338701421162	-2.88118490138025	-0.882804360073935	0.660162920615079	-3.41644432381914	-2.37391213904786	3.40088970905012	-1.5287049843193	3.13706679555163	0.553601807561385	3.33844344739614	1.25355891165485	2.94224041742215
Clostridium_bartlettii	-0.735115368314123	3.62160454802137	1.99625376781492	-4.07561355313504	-4.23383488328154	0.480506088750894	3.58336646734059	-4.05235637156531	4.9999450428536	-3.89395351181443	-4.20277132008048	2.64409542857762	3.42029744101912	3.61658268664617	-0.473253174429633	-3.77895070683763	-4.02068688041947	-2.34623276929857	1.65946073885334	2.30745139510223	1.16440016745346	1.38259670828365	1.97416097405628	-2.06520154851316	1.0633737268048	-4.20640623114957	3.52284915895804	-5.12501164426576	-4.71155085279823	2.56051144719948	3.36133119344978	-4.10274815998285	0.308660940244833	-2.68148545520799	1.2159334363584	-3.44291258136522	4.40241020078614	1.6885811364506	-3.97817200380411	-2.93563981903283	3.68333236390246	4.24546450957623	-3.64228796260447	2.24649848087085	0.689572309323289	-5.19009815377214	-0.940353777315182
Clostridium_bolteae	3.43615740025236	6.94798562819145	7.15314400499602	3.48036478088692	3.50567805216083	4.62586057188074	1.57871300471463	-3.6847352671988	3.95172310486496	3.28780586814685	-3.83515021571397	3.9999146110886	1.25218906922165	5.72737326898352	1.86483860702132	1.62979736841382	2.31322918230378	3.00118333286486	2.15849861364567	3.02822418490989	2.24017332591097	4.0944447747476	1.43754290748818	10.5079604236211	4.91187976658189	0.593671405567898	3.17233650771385	2.45690698605492	2.14987740282802	1.36448570456607	3.56903117714721	-3.73512705561634	1.3511837622619	-2.31386435084148	4.23264659538339	-3.07529147699871	10.8248448277179	3.21615176100995	2.85355541820155	-2.56801871466632	4.43764154319157	-1.72281155993776	4.45301011397941	0.206098487507898	4.66759891495138	1.8009759067144	2.13695848323123
Clostridium_citroniae	2.48631039418735	-2.9453306257461	-3.58533054455539	2.60507446868819	3.49592119239254	2.18694971246007	-0.0171095057014697	-4.49730612843111	3.04281230402652	1.6916757288395	-4.64772107694628	-3.51192173419426	0.579307586121286	3.88135659083382	1.32948992993239	0.436277233481314	0.870548310122521	1.32116177509473	2.06553600169823	1.7802222581858	-0.0654442847100027	3.14240079580716	0.158627226182355	-2.51015130537896	0.278168401826908	-0.993685423790947	0.997053738916063	1.50505066273994	-3.27269771955921	1.34584335375679	1.40322279604437	0.804953483420877	-3.69919690627923	-3.1264352120738	1.006929947818	-3.88786233823103	-1.88948179692471	0.485209113158057	1.83883576931042	-3.38058957589863	1.78076783997133	4.90487562643136	3.15593063712572	-5.37050745470165	2.41506403006656	0.679651387945531	1.69102105612806
Clostridium_clostridioforme	4.81249014331041	0.358113930394216	-3.77644428395118	-4.71167704939664	-4.86989837954314	0.881516846509678	-4.3054225410406	-4.68841986782691	-2.10194944370557	2.20707509881198	-4.83883481634208	-3.70303547359006	-3.94198599661257	1.60047266535387	-1.45810657774109	-4.41501420309923	-4.65675037668107	-2.98229626556017	-5.32797491676324	0.96352094547755	-5.63798880702978	2.17359227528797	-5.67873410272838	-2.70126504477476	0.290002859473911	-4.84246972741117	-4.09610652289064	-5.76107514052737	-5.34761434905983	-4.3619747657819	-3.82051958326792	-4.73881165624445	-3.89031064567503	-3.3175489514696	-4.10988086082155	-4.07897607762682	2.08838288392145	-5.28463866305912	1.18377592380087	-3.57170331529443	4.35897859682041	10.2655678193444	-4.27835145886607	-5.56162119409745	-2.557857460894	-0.576682587796621	-5.50387051075678
Clostridium_hathewayi	4.33255027783702	5.00438107309699	-4.42775459202115	0.990172061782013	2.88318018918076	1.87311381192738	-0.170667241544561	-1.5707640613432	3.28954224261581	2.08390508658013	-5.49014512441204	5.2926241946364	-4.59329630468253	3.48032485102888	1.6196515474185	1.36488122558883	-5.30806068475104	-3.63360657363013	-1.69898086662132	1.89727881360682	0.737328767620911	2.70299266461784	-2.30080033830466	-3.35257535284472	0.73166753040118	-5.49378003548113	-4.7474168309606	3.18091877504234	-0.45774972348029	-5.01328507385186	-4.47182989133788	-5.39012196431442	0.860454002499047	-3.96885925953956	2.65372676691581	-4.73028638569679	7.04255979920809	0.0661383529941141	2.1167649479097	-4.22301362336439	3.80012902470062	3.86039971771815	0.886271644583856	-6.21293150216742	1.48881699930997	0.82903788534567	0.922063842718886
Clostridium_innocuum	-4.35265228882244	1.45150427508117	-3.46682833892612	0.850752526532268	-4.56028243451807	-0.946610266889252	-3.99580659601554	-4.37880392280185	-4.3798207010736	-4.22040106305097	-4.52921887131701	3.4906183954739	-3.6323700515875	-3.97390834200487	-4.26102511697673	-4.10539825807417	-4.34713443165601	-2.67268032053511	-5.01835897173818	-4.88391637104726	-1.55722415367587	-4.4047277350159	-0.650691386139632	-2.3916490997497	-4.35471912849872	-4.53285378238611	-3.78649057786557	-0.483991488958603	0.0231391464451164	-4.05235882075683	-3.51090363824285	-4.42919571121939	-3.58069470064997	-3.00793300644453	-3.80026491579649	-3.76936013260176	-1.77097959129544	-1.65086104102483	-4.30461955504065	-3.26208737026937	-4.29958007247077	-2.41688021554081	-3.96873551384101	-5.25200524907239	-4.32524587592848	-5.51654570500867	-0.070855206947786
Clostridium_leptum	-0.529139620622279	-2.20354797883946	-2.84354789764874	3.42910990608824	2.46368850254432	2.51110746501126	2.96536805114051	-0.795699758315368	-3.75654025979621	0.52980341910143	-3.90593843003963	-2.77013908728761	-3.00908961031012	2.24060882994731	1.68507192329285	1.11493948111989	-3.72385399037863	-2.04939987925773	-4.39507853046079	1.05678284365866	1.34529573815594	0.103873579877635	-1.9469595956018	-1.76836865847231	-3.73143868722134	1.98143354913243	-3.16321013658819	-1.30266485477097	1.95614589066452	-1.19432597470626	-2.88762319696547	-3.80591526994201	-2.95741425937259	-2.38465256516715	-3.17698447451911	-3.14607969132438	-1.14769915001806	3.12398040158143	-3.68133911376327	3.00870739414527	-3.67629963119339	-1.79359977426342	-3.34545507256362	-4.62872480779501	2.49155636195744	0.0712157300762701	0.909225262801699
Clostridium_nexile	3.82545797688154	6.53256712944703	6.46262286770915	0.72123044085805	-4.43865756887565	3.51475369853322	-3.87418173037311	-4.25717905715942	3.14421496796785	-4.09877619740854	-4.40759400567459	5.38075391276356	6.25872146976053	3.95632374338235	-4.1394002513343	-3.98377339243174	-4.22550956601358	-2.55105545489268	-4.89673410609575	3.26944451101247	1.33231392347172	5.26770273038166	-5.24749329206089	4.79918249161509	6.89097079549831	-4.41122891674368	-3.66486571222315	3.45014455764648	-4.91637353839234	-3.93073395511441	4.87206812074572	-4.30757084557696	-3.45906983500754	-2.8863081408021	4.92532883986367	-3.64773526695933	-1.64935472565302	-4.85339785239163	3.53988549721063	-3.14046250462694	-4.17795520682834	-2.29525534989838	-3.84711064819858	-5.13038038342996	-4.20362101028605	-5.39492083936625	-5.07262970008929
Clostridium_ramosum	-4.05884666070251	2.05859155350919	4.8680955680108	-4.10825547625164	-4.26647680639814	-0.18114242474968	-3.70200096789561	-4.08499829468192	-4.08601507295367	-3.92659543493104	-4.23541324319708	-3.09961390044506	-3.33856442346757	2.03333674765015	-3.9672194888568	-3.81159262995424	-4.05332880353608	-2.37887469241518	-4.72455334361825	-4.59011074292733	-5.03456723388478	-2.84686132774562	-5.07531252958339	3.92431023504237	2.575501632666	-4.23904815426618	-3.49268494974565	1.65318805255143	-4.74419277591483	-3.7585531926369	2.40003193527597	-4.13539008309946	-3.28688907253004	-2.7141273783246	1.37693222368353	-3.47555450448183	4.79006363673818	-4.68121708991413	-4.01081392692072	-2.96828174214944	0.887295123095682	3.31438397455577	1.4341385400302	-4.95819962095246	1.65452553220998	-2.41806729431153	-2.21843455379484
