gene1	gene2	raw_edge_score
84129	6296	0.08596936412134312
84129	54988	0.39488877585837007
84129	84532	0.19526508248506322
84129	55902	-0.15849526464934666
84129	79611	0.04756924624769909
84129	58	-0.007886117687551656
84129	59	0.20258393450598763
84129	345651	-0.07541321396352108
84129	60	-0.02210570799259074
84129	70	0.029943948374229222
84129	71	0.021348025936146688
84129	72	0.07287727020904329
84129	86	-0.15468123959051602
84129	51412	0.03746054294191577
84129	10881	0.24759927543593696
84129	10880	0.18651068502608464
84129	81569	-0.09643243386140571
84129	284382	-0.13442169351986777
27034	28976	-0.2043717503738347
27034	33	0.2244275120910357
27034	34	0.045886010063883084
27034	36	0.1835675343682759
27034	35	0.039342666395900526
27034	37	0.19366405993057767
27034	176	-0.12258796010678248
27034	9744	0.1860455855515361
27034	23527	-0.09468684282683068
27034	116983	0.052014672896269216
27034	38	0.317690205165116
27034	39	-0.13263401560284294
27034	64746	-0.1875016427035921
27034	79777	0.057748101641058154
27034	91452	-0.1037743237494716
27034	84320	-0.021196039655841867
27034	414149	-0.0031141665753054554
27034	40	0.057482093167871263
27034	41	-0.12196435780750715
27034	9311	-0.07388354637776948
27034	55515	0.015820397955157165
27034	390110	-0.1157957079709197
27034	84680	0.20221231436319181
27034	65057	-0.044808244066686535
27034	59272	0.04957864004422745
27034	125981	0.14359357020058927
27034	340485	0.06977852578165625
27034	55331	-0.031324302349423475
27034	1636	-0.149016743379527
27034	43	0.12159563685970651
27034	22985	0.11070802238218858
27034	47	0.18820246638616467
27034	130013	-0.03156574158899081
27034	57001	0.3065201043283845
27034	48	0.02367849495016389
27034	50	-0.08917543997207818
27034	26027	-0.3394554527432013
27034	134526	0.035608441485120254
27034	55856	-0.2001464716378779
27034	641371	0.15111412294615462
27034	10965	0.1546460730706749
27034	122970	0.149121841270757
27034	641372	0.19338417304124383
27034	11332	-0.120897230260302
27034	10005	-0.10729022646033766
27034	23597	0.06652342242531427
27034	51	-0.08011284555318612
27034	8309	0.13838367749884548
27034	8310	0.18933512087756357
27034	55289	-0.010933354011608484
27034	52	-0.13776942803485662
27034	53	-0.2580847302960345
27034	54	-0.05357720672229898
27034	51205	0.23547232353212158
27034	92370	0.07748857005000048
27034	55	0.11506907787883372
27034	93650	0.02138776126107491
27034	84519	-0.01227621693432802
27034	93953	0.29314045650037135
27034	56	-0.03439780226659127
27034	49	-0.2631721847295608
27034	23205	0.1083793890641685
27034	81616	0.16162052475869626
27034	80221	0.04672917426010893
27034	197322	0.22763450597739976
27034	2180	0.16484652978851685
27034	2181	0.02601829142432932
27034	2182	-0.09754078093607131
27034	51703	0.2545786238204512
27034	23305	-0.5049886397342765
27034	116285	0.2375220033478839
27034	123876	0.07271455266922107
27034	348158	0.1020887105015514
27034	6296	0.27113942898511445
27034	54988	0.29525599336296116
27034	84532	0.11850517921241484
27034	55902	-0.00984544733322452
27034	79611	0.04415365931373168
27034	58	-0.09370803279135374
27034	59	0.15397660650863615
27034	345651	-0.25475657233158777
27034	60	-0.056697938097078904
27034	70	-0.020654928789627262
27034	71	-0.1784404188484229
27034	72	-0.0424062898354728
27034	86	-0.16486764706485266
27034	51412	-0.08910210608509554
27034	10881	0.1009897515725336
27034	10880	0.04860141768768626
27034	81569	0.032947085000411644
27034	284382	-0.007558852167075851
28976	33	-0.18117088540290602
28976	34	0.040887022257952745
28976	36	-0.44219357343289806
28976	35	0.19788587060187177
28976	37	0.1550309073670854
28976	176	-0.05470931589513084
28976	9744	0.10609073556853219
28976	23527	-0.18456467233206064
28976	116983	0.14002981123635308
28976	38	-0.12204234157494362
28976	39	0.19753512202222206
28976	64746	-0.29852015234751916
28976	79777	0.032656312155703374
28976	91452	-0.09235863391957974
28976	84320	0.12473604347726747
28976	414149	0.4162882682740198
28976	40	-0.07120875072970285
28976	41	-0.013035070836216384
28976	9311	0.04816602069720196
28976	55515	0.035938097624874404
28976	390110	0.03140944321104905
28976	84680	0.12093877498802601
28976	65057	0.13085641403643497
28976	59272	-0.052637269907369694
28976	125981	-0.13869378943094487
28976	340485	-0.5901866408677758
28976	55331	-0.03046604212736396
28976	1636	0.0055339437022722884
28976	43	0.04774905732523318
28976	22985	0.12331627544712406
28976	47	0.0045391847403449745
28976	130013	-0.2097078605786691
28976	57001	0.100989042121782
28976	48	-0.15175776886192707
28976	50	0.16403920253998372
28976	26027	0.3995518348768171
28976	134526	-0.14252846477717707
28976	55856	0.17202497021764496
28976	641371	0.07330770371856729
28976	10965	-0.006152371852540764
28976	122970	-0.1334476415571864
28976	641372	-0.03426361688288146
28976	11332	0.11880005101989108
28976	10005	0.1948424532850244
28976	23597	0.04847110522974289
28976	51	-0.24564738416587836
28976	8309	-0.21383976725839857
28976	8310	-0.06614689963920523
28976	55289	-0.024758100773327345
28976	52	0.1762621963950341
28976	53	0.1400134058351711
28976	54	0.03774018147756883
28976	51205	-0.1340960221086607
28976	92370	0.10713168284366617
28976	55	-0.055379267558203965
28976	93650	0.02355437773074432
28976	84519	0.2560095973775193
28976	93953	-0.06206993571477052
28976	56	0.28617201045261415
28976	49	0.10413422213486322
28976	23205	-0.10637624670851088
28976	81616	-0.10758039203112602
28976	80221	-0.16186805760526335
28976	197322	0.15047033756868075
28976	2180	-0.12947473495598188
28976	2181	-0.13925358185829143
28976	2182	-0.14844087457708618
28976	51703	0.14746766194280794
28976	23305	0.11372121389703678
28976	116285	-0.293720187975554
28976	123876	-0.15787271254171048
28976	348158	-0.18416257574595635
28976	6296	-0.09466501115221004
28976	54988	-0.22067742705668209
28976	84532	-0.029995003518771227
28976	55902	-0.06176305164767861
28976	79611	-0.19631789058441984
28976	58	0.17933631691714538
28976	59	-0.22965557472377873
28976	345651	0.006691641137611649
28976	60	0.12141523031203603
28976	70	-0.025580704723181656
28976	71	0.37647038678321754
28976	72	-0.04673609282282195
28976	86	0.5766905925121404
28976	51412	0.09536436587526745
28976	10881	-0.15249127107002203
28976	10880	-0.16241506464511027
28976	81569	0.28358516234863484
28976	284382	-0.029928304575026245
33	34	0.0853776931673849
33	36	-0.20455191957984423
33	35	-0.14572482949389326
33	37	0.019131565806613418
33	176	0.14009039061046386
33	9744	0.2379770550091736
33	23527	0.020248885134030666
33	116983	-0.016238244309588548
33	38	0.045465816950126095
33	39	-0.03711844686804809
33	64746	0.010018132008959013
33	79777	-0.14136824382189295
33	91452	-0.09369497020047093
33	84320	-0.1495592754283756
33	414149	-0.013177533561756872
33	40	-0.1414413014150708
33	41	-0.08560838975875962
33	9311	-0.20728349813171645
33	55515	0.19333117444405384
33	390110	0.13908650853503088
33	84680	0.2044147055383932
33	65057	0.028106706825070348
33	59272	0.4862130631455219
33	125981	0.15140720930301005
33	340485	-0.0938526323838714
33	55331	-0.043611662518552016
33	1636	-0.02263504232193765
33	43	0.31033442918668314
33	22985	-0.10622365252730348
33	47	0.030070771635064462
33	130013	-0.023995941692531414
33	57001	0.1882279419117704
33	48	0.2594124715437871
33	50	-0.004679643721398639
33	26027	-0.07724761770339153
33	134526	0.17726418546099765
33	55856	-0.019546001125535485
33	641371	-0.05241731628085769
33	10965	-0.002095252100276293
33	122970	-0.20725899546896398
33	641372	-0.17572742790007223
33	11332	-0.09896835346201356
33	10005	-0.025373592838267227
33	23597	0.37007428691127836
33	51	0.10571821650006666
33	8309	0.09278673140846377
33	8310	-0.002922779670435912
33	55289	0.14824432888394723
33	52	-0.03695416174088731
33	53	-0.10309137641492613
33	54	-0.04146075909593735
33	51205	0.059614769028455174
33	92370	0.0714963187468534
33	55	0.27300931023259867
33	93650	-0.0030404888312617877
33	84519	-0.19588348948665602
33	93953	0.11395323366688644
33	56	-0.011147063558305997
33	49	0.06963342145919077
33	23205	0.2714118514760364
33	81616	0.0932418648209678
33	80221	0.03929185194771456
33	197322	0.07778512032422202
33	2180	0.3925429747942953
33	2181	0.11250924254647422
33	2182	0.4111076535845061
33	51703	0.3492295886849868
33	23305	0.048596180567576974
33	116285	0.19641999217483536
33	123876	0.2929051732409235
33	348158	0.30946621212755315
33	6296	0.40205999799628517
33	54988	0.23550830212836796
33	84532	-0.19910377067975918
33	55902	0.2818934387489492
33	79611	0.18219060137024792
33	58	-0.015886171616643144
33	59	0.3477700019717698
33	345651	0.25729081659548836
33	60	0.2512312331539602
33	70	0.23848472659910447
33	71	-0.13334503137787454
33	72	0.2892992254114456
33	86	-0.19823855445828392
33	51412	-0.17724404389793003
33	10881	0.08841534294357362
33	10880	0.13537655447078945
33	81569	-0.04919671519712066
33	284382	-0.13379074394742418
34	36	0.1457501103633564
34	35	-0.0968715962789379
34	37	0.13475363115365405
34	176	-0.2737181599055164
34	9744	-0.10741276485792267
34	23527	0.14791925523844215
34	116983	-0.21876494698050758
34	38	0.19352189759705912
34	39	-0.19821895380855253
34	64746	-0.039295222508196705
34	79777	-0.11073156937626132
34	91452	0.10577219762032926
34	84320	-0.40667573464582446
34	414149	-0.036535409493037414
34	40	0.01672825761643841
34	41	-0.29394258074766716
34	9311	-0.15066964354388673
34	55515	-0.11923434714220366
34	390110	-0.08267178364291701
34	84680	-0.09670820180896492
34	65057	-0.23715488015365982
34	59272	0.16576028155370962
34	125981	0.12120947729956087
34	340485	0.03833977532777835
34	55331	-0.09507598043772965
34	1636	-0.14433361019847563
34	43	-0.001273248519609901
34	22985	0.04686328919708148
34	47	0.030269668328143068
34	130013	-0.003238832937035134
34	57001	0.2493137738660585
34	48	0.05940631736710474
34	50	0.07277823897951466
34	26027	0.0493249977199381
34	134526	-0.11911584275108072
34	55856	0.1054297627490635
34	641371	0.08263155469849241
34	10965	0.050203811351608174
34	122970	-0.01393682663706275
34	641372	0.2525146816940159
34	11332	-0.38826420682977864
34	10005	-0.07069067400327397
34	23597	-0.07606084478542494
34	51	0.0996925671293074
34	8309	0.16465237113932707
34	8310	-0.14343038472737585
34	55289	-0.1251118667742604
34	52	-0.014509347914868756
34	53	-0.2405639664254888
34	54	-0.13912371774796195
34	51205	0.019356221669953197
34	92370	0.17576570753742504
34	55	0.037862284494664514
34	93650	0.017324992137615815
34	84519	0.04104381870305167
34	93953	0.09344987333974855
34	56	0.011382123914804698
34	49	0.0010390362703846835
34	23205	-0.15595133062575448
34	81616	-0.007865503518343288
34	80221	0.09100004269753846
34	197322	-0.11416010931627751
34	2180	0.07016577618063834
34	2181	0.04256363710113535
34	2182	-0.11006920736724558
34	51703	0.23053416747348027
34	23305	0.08731336639323675
34	116285	0.2762037642515469
34	123876	-0.09512909585691837
34	348158	-0.0177044056165145
34	6296	0.20791460866885528
34	54988	-0.07365164918009674
34	84532	0.018664460565049563
34	55902	0.21048504184999522
34	79611	0.23466660828573246
34	58	-0.22829666974673435
34	59	-0.3765307696258612
34	345651	-0.05967547304247577
34	60	-0.21682135212596698
34	70	-0.15295898001167263
34	71	-0.3040826140931604
34	72	-0.3376748781798438
34	86	-0.03077617097323225
34	51412	0.25555611056264504
34	10881	0.0173858485221449
34	10880	-0.02967334815180905
34	81569	-0.026672310429230475
34	284382	-0.12731210839394808
36	35	0.1798313589662033
36	37	0.08983280166322402
36	176	-0.13021995041102657
36	9744	-0.21517268450838647
36	23527	0.0667873001368169
36	116983	-0.07712138596655133
36	38	0.21513767077231888
36	39	-0.28232511362974555
36	64746	0.008955399001189392
36	79777	0.3780366522895736
36	91452	0.05745751337810031
36	84320	-0.03288102261616324
36	414149	-0.36685345297397315
36	40	0.1514756303920628
36	41	0.10477222263067473
36	9311	0.060929260488581036
36	55515	-0.09623718662174975
36	390110	-0.14935082048280207
36	84680	-0.029314969546283716
36	65057	-0.2745980087059828
36	59272	-0.5331774236670843
36	125981	0.04304831684278985
36	340485	0.48119762521658827
36	55331	-0.15302283333116964
36	1636	0.08034412442079604
36	43	-0.3238345275682467
36	22985	0.20808344946925422
36	47	0.15648773855731576
